bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,time_placed_iso,time_settled_iso,bet_info,tags,sports,leagues
partner_d96d41ae-beab-46be-bff4-f5e06a9da795,ProphetX,straight,SETTLED_WIN,2.1955999999999998,2.1475000946558027,0.0224,25,29.89,04/07/2026 20:29:13 GMT,04/08/2026 02:00:00 GMT,2026-04-07T20:29:13.000Z,2026-04-08T02:00:00.000Z,under 16.5 Leonard Miller Points Chicago Bulls at Washington Wizards,,Basketball,NBA
partner_6f086c79-37e8-4a13-83ca-e76241c2dd3b,ProphetX,straight,SETTLED_LOSS,1.9996,1.8714596231035205,0.0685,5.49,-5.49,04/07/2026 20:33:12 GMT,04/08/2026 02:00:00 GMT,2026-04-07T20:33:12.000Z,2026-04-08T02:00:00.000Z,over 16.5 Leonard Miller Points Chicago Bulls at Washington Wizards,,Basketball,NBA
partner_9dc27795-1e9b-4b9b-8aaf-94e44e3fb73f,ProphetX,straight,SETTLED_WIN,2.1171999999999995,,,24.56,27.44,04/07/2026 20:29:14 GMT,04/08/2026 02:00:00 GMT,2026-04-07T20:29:14.000Z,2026-04-08T02:00:00.000Z,"under 20.5 Kobe Brown Total Points, Rebounds & Assists Minnesota Timberwolves at Indiana Pacers",,Basketball,NBA
partner_098d6f9f-1830-41c3-ac31-5ce24fe9bf4b,ProphetX,straight,SETTLED_WIN,2.1662,2.1475000946558027,0.0087,25,29.16,04/07/2026 20:33:12 GMT,04/08/2026 02:00:00 GMT,2026-04-07T20:33:12.000Z,2026-04-08T02:00:00.000Z,under 16.5 Leonard Miller Points Chicago Bulls at Washington Wizards,,Basketball,NBA
partner_fcc7fd38-5c20-4726-acea-524fbeefd523,ProphetX,straight,SETTLED_LOSS,2.0486000000000004,1.9105119866682763,0.0723,1.87,-1.87,04/07/2026 21:09:43 GMT,04/08/2026 01:45:00 GMT,2026-04-07T21:09:43.000Z,2026-04-08T01:45:00.000Z,over 17.5 Matthew Liberatore Total Outs Recorded St. Louis Cardinals at Washington Nationals,,Baseball,MLB
partner_24ad890e-f876-4b0c-893a-8bb95237ca0a,ProphetX,straight,SETTLED_WIN,1.765625,1.645063086971767,0.0733,5,3.83,04/07/2026 20:29:14 GMT,04/08/2026 01:40:00 GMT,2026-04-07T20:29:14.000Z,2026-04-08T01:40:00.000Z,under 1.5 Elly De La Cruz Total Bases Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_ebe10f58-1ce2-4137-8fb8-6262608627f5,ProphetX,straight,SETTLED_WIN,1.7313432835820892,1.645063086971767,0.0524,5,3.66,04/07/2026 21:20:45 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:20:45.000Z,2026-04-08T01:40:00.000Z,under 1.5 Elly De La Cruz Total Bases Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_27389dee-d626-4efb-9e71-d62bb46c0e0c,ProphetX,straight,SETTLED_WIN,1.7538461538461538,1.645063086971767,0.0661,5,3.77,04/07/2026 21:09:43 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:09:43.000Z,2026-04-08T01:40:00.000Z,under 1.5 Elly De La Cruz Total Bases Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_38ef9d45-a536-45e0-a9e1-ccbd51f6f507,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:14:43 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:14:43.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_c6069d50-013d-4b2c-a3be-f538f2a2fec1,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:21:45 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:21:45.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_6a9daf52-dfe7-4682-9f49-cded1e560e8b,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:13:44 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:13:44.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_2a2b0793-7a44-4b4f-8c14-fc94dfa48a83,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:12:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:12:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_ddd85759-f146-4eae-a80f-ea28385b7e2a,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:13:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:13:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_cddd0227-74fe-4051-8ea7-2a0e8bdab8fa,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:14:11 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:14:11.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_299a9b9d-5541-4e9a-b1ba-04a7c9d721cd,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:16:43 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:16:43.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_bddca5d5-7960-4b90-a3dc-177fe9d50d1d,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:19:43 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:19:43.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_8cc7620a-219b-4865-adeb-c27cee1dfa3c,ProphetX,straight,SETTLED_LOSS,1.9702970297029705,1.8922009380277856,0.0413,5,-5.00,04/07/2026 20:31:25 GMT,04/08/2026 01:40:00 GMT,2026-04-07T20:31:25.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_7ffa517f-be38-479e-b86f-d0f69c233353,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:19:11 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:19:11.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_56bb1a00-bae5-42ec-92b2-6b0d9accf142,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:18:44 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:18:44.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_3a1f63fc-b485-4404-b937-a33df7533c5e,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:18:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:18:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_3f9aba56-1131-4dc5-be70-b2bd4f93d376,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:12:44 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:12:44.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_d06cfbbc-45fe-4a61-941d-1a1e77d68296,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:17:43 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:17:43.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_21cb4b91-7811-4399-ab7a-1663fcffe487,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:15:44 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:15:44.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_0334576d-4b32-4f5b-ab51-6be84b54248a,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:30:48 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:30:48.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_d9a0af36-0a56-4eb9-8aba-371701552770,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:15:20 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:15:20.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_7020fbef-309e-4d8f-bf21-15041aec7148,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:22:13 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:22:13.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_d25d5753-1df6-42b1-a431-daed8bb7b504,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:23:44 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:23:44.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_28220040-6991-47d5-ae8c-679975bdc643,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:17:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:17:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_a092951e-4c58-4fd7-bafe-a9f515f6e8fe,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:16:11 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:16:11.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_7f8436ef-aacd-4033-af7f-4da18be3cb3f,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:29:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:29:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_d209ddf0-45c4-43cf-bb59-6a8ac61cabfd,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:11:45 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:11:45.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_86faec27-263c-4930-a207-4074155e9bbe,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.8922009380277856,0.0362,5,-5.00,04/07/2026 21:11:12 GMT,04/08/2026 01:40:00 GMT,2026-04-07T21:11:12.000Z,2026-04-08T01:40:00.000Z,over 17.5 Andrew Abbott Total Outs Recorded Cincinnati Reds at Miami Marlins,,Baseball,MLB
partner_03dc2ce8-12bd-4dd9-a0c9-168b65f2feda,ProphetX,straight,SETTLED_LOSS,2.1630640000000003,2.082732382121874,0.0386,5,-5.00,04/07/2026 18:15:09 GMT,04/07/2026 23:10:00 GMT,2026-04-07T18:15:09.000Z,2026-04-07T23:10:00.000Z,over 3.5 Freddy Peralta Hits Allowed Arizona Diamondbacks at New York Mets,,Baseball,MLB
partner_d4b42104-bfcf-4381-8608-63752f265081,ProphetX,straight,SETTLED_LOSS,2.1564,2.082732382121874,0.0354,5,-5.00,04/07/2026 18:11:06 GMT,04/07/2026 23:10:00 GMT,2026-04-07T18:11:06.000Z,2026-04-07T23:10:00.000Z,over 3.5 Freddy Peralta Hits Allowed Arizona Diamondbacks at New York Mets,,Baseball,MLB
partner_596a0168-3b8e-4de0-b349-8d5e01d7225c,ProphetX,straight,SETTLED_LOSS,2.1368,2.082732382121874,0.0260,5,-5.00,04/07/2026 18:15:37 GMT,04/07/2026 23:10:00 GMT,2026-04-07T18:15:37.000Z,2026-04-07T23:10:00.000Z,over 3.5 Freddy Peralta Hits Allowed Arizona Diamondbacks at New York Mets,,Baseball,MLB
partner_b38b13f4-1528-4940-9c89-1e999dab6d70,ProphetX,straight,SETTLED_LOSS,1.7424242424242424,1.7655965931801425,-0.0131,1,-1.00,04/07/2026 19:10:08 GMT,04/07/2026 22:10:08 GMT,2026-04-07T19:10:08.000Z,2026-04-07T22:10:08.000Z,Chicago White Sox +1.5 Run Line Baltimore Orioles at Chicago White Sox,,Baseball,MLB
partner_5e2670c2-7825-42b8-988d-8bdc53681bfe,ProphetX,straight,SETTLED_LOSS,1.7424242424242424,1.7655965931801425,-0.0131,1,-1.00,04/07/2026 19:09:38 GMT,04/07/2026 22:10:00 GMT,2026-04-07T19:09:38.000Z,2026-04-07T22:10:00.000Z,Chicago White Sox +1.5 Run Line Baltimore Orioles at Chicago White Sox,,Baseball,MLB
partner_e5341cfe-c4d4-47e2-9a29-d405dc428e82,ProphetX,straight,SETTLED_LOSS,1.7424242424242424,1.7655965931801425,-0.0131,1,-1.00,04/07/2026 19:09:06 GMT,04/07/2026 22:10:00 GMT,2026-04-07T19:09:06.000Z,2026-04-07T22:10:00.000Z,Chicago White Sox +1.5 Run Line Baltimore Orioles at Chicago White Sox,,Baseball,MLB
partner_ee3f769c-f409-44c1-a799-98f7c11b4504,ProphetX,straight,SETTLED_WIN,2.0192,1.9211122915445848,0.0511,4.81,4.90,04/07/2026 17:11:05 GMT,04/07/2026 22:10:00 GMT,2026-04-07T17:11:05.000Z,2026-04-07T22:10:00.000Z,over 4.5 Trevor Rogers Hits Allowed Baltimore Orioles at Chicago White Sox,,Baseball,MLB
partner_72bdae26-29d0-41fc-8d6f-1c4b76e49b68,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.833482661221648,0.0694,5,-5.00,04/07/2026 15:26:36 GMT,04/07/2026 20:10:00 GMT,2026-04-07T15:26:36.000Z,2026-04-07T20:10:00.000Z,over 17.5 Gavin Williams Total Outs Recorded Kansas City Royals at Cleveland Guardians,,Baseball,MLB
partner_4dcabd6e-c5d6-4fef-b149-8226bd863638,ProphetX,straight,SETTLED_LOSS,2.0682,1.9689734599333204,0.0504,4.59,-4.59,04/07/2026 15:24:36 GMT,04/07/2026 20:10:00 GMT,2026-04-07T15:24:36.000Z,2026-04-07T20:10:00.000Z,under 0.5 Brayan Rocchio Total Hits Kansas City Royals at Cleveland Guardians,,Baseball,MLB
partner_df587d85-a18c-4388-9a86-63f03e0d8e4b,ProphetX,straight,SETTLED_LOSS,2.2544000000000004,1.9954373317516083,0.1298,3.52,-3.52,04/07/2026 00:11:41 GMT,04/07/2026 04:45:00 GMT,2026-04-07T00:11:41.000Z,2026-04-07T04:45:00.000Z,under 5.5 Adrian Houser Hits Allowed Philadelphia Phillies at San Francisco Giants,,Baseball,MLB
partner_656d0363-6f65-43b2-8747-65d9e8c4647d,ProphetX,straight,SETTLED_WIN,2.127,2.0587422489153,0.0332,10,11.27,04/07/2026 00:59:08 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:59:08.000Z,2026-04-07T04:00:00.000Z,over 12.5 Donovan Clingan Points Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_a6492bfa-a824-4411-b0e2-bd3b7f51aff9,ProphetX,straight,SETTLED_LOSS,1.9333333333333331,1.8753530268076328,0.0309,25,-25.00,04/07/2026 00:45:40 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:45:40.000Z,2026-04-07T04:00:00.000Z,under 13.5 Nikola Jokić Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_3a65ed0e-e192-40f6-894f-78d0616c33b9,ProphetX,straight,SETTLED_WIN,1.9702970297029703,1.8712031984561268,0.0530,1,0.97,04/07/2026 00:19:07 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:19:07.000Z,2026-04-07T04:00:00.000Z,Portland Trail Blazers +7.5 Spread Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_8ae0941c-6ad3-41fb-94d9-ffa3f7aed378,ProphetX,straight,SETTLED_WIN,1.9702970297029703,1.8712031984561268,0.0530,1,0.97,04/07/2026 00:18:39 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:18:39.000Z,2026-04-07T04:00:00.000Z,Portland Trail Blazers +7.5 Spread Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_4c3723fd-580e-4096-9ddb-1be047844d67,ProphetX,straight,SETTLED_LOSS,2.2152000000000003,2.265161290322581,-0.0221,25,-25.00,04/07/2026 00:27:08 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:27:08.000Z,2026-04-07T04:00:00.000Z,under 9.5 Matisse Thybulle Total Points & Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_3032e23b-a367-4056-88e2-94a0f50b7164,ProphetX,straight,SETTLED_WIN,1.9423076923076925,1.928009996685963,0.0074,10,9.43,04/07/2026 00:12:40 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:12:40.000Z,2026-04-07T04:00:00.000Z,over 4.5 Christian Braun Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_5f85ea7a-7616-495a-bcf4-44d2e1fc8e32,ProphetX,straight,SETTLED_LOSS,2.2348,2.265161290322581,-0.0134,25,-25.00,04/07/2026 00:11:40 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:11:40.000Z,2026-04-07T04:00:00.000Z,under 9.5 Matisse Thybulle Total Points & Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_89d7e708-ac62-4267-8060-f9d6fea2f909,ProphetX,straight,SETTLED_WIN,1.9074074074074074,1.928009996685963,-0.0107,10,9.07,04/06/2026 23:44:08 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:44:08.000Z,2026-04-07T04:00:00.000Z,over 4.5 Christian Braun Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_bd7f9d9d-0ec0-4cc2-bb29-b770371b7a51,ProphetX,straight,SETTLED_LOSS,2.0192,1.8753530268076328,0.0767,24.85,-24.85,04/06/2026 23:17:42 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:17:42.000Z,2026-04-07T04:00:00.000Z,under 13.5 Nikola Jokić Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_149b8edc-8290-47b8-9239-553fdfbd0c5f,ProphetX,straight,SETTLED_LOSS,2.0094000000000003,1.8753530268076328,0.0715,25,-25.00,04/07/2026 00:08:09 GMT,04/07/2026 04:00:00 GMT,2026-04-07T00:08:09.000Z,2026-04-07T04:00:00.000Z,under 13.5 Nikola Jokić Rebounds Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_033f94dc-9197-4cd1-a6fb-3bd4afe9c465,ProphetX,straight,SETTLED_WIN,2.1563999999999997,2.0348545957361037,0.0597,25,28.91,04/06/2026 23:21:41 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:21:41.000Z,2026-04-07T04:00:00.000Z,under 14.5 Deni Avdija Total Rebounds & Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_a9dd3058-8418-4cc8-8ee6-b44051fa559d,ProphetX,straight,SETTLED_LOSS,2.1759999999999997,2.157272080931342,0.0087,0.99,-0.99,04/06/2026 23:12:09 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:12:09.000Z,2026-04-07T04:00:00.000Z,under 10.5 Nikola Jokić Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_f3c1be30-563c-4047-a418-f088ef17048b,ProphetX,straight,SETTLED_LOSS,2.176,2.157272080931342,0.0087,25,-25.00,04/06/2026 23:11:09 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:11:09.000Z,2026-04-07T04:00:00.000Z,under 10.5 Nikola Jokić Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_ab21b6af-bbe4-4c42-8e53-ed86e67f50da,ProphetX,straight,SETTLED_LOSS,2.176,2.157272080931342,0.0087,25,-25.00,04/06/2026 23:11:41 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:11:41.000Z,2026-04-07T04:00:00.000Z,under 10.5 Nikola Jokić Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_6a3c803c-4465-4cfd-bdd4-e5c53e00f934,ProphetX,straight,SETTLED_LOSS,2.176,2.157272080931342,0.0087,25,-25.00,04/06/2026 23:10:12 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:10:12.000Z,2026-04-07T04:00:00.000Z,under 10.5 Nikola Jokić Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_2798d943-a4c0-43f8-9023-da802d9aaeef,ProphetX,straight,SETTLED_WIN,2.1662,2.0348545957361037,0.0645,25,29.16,04/06/2026 23:10:41 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:10:41.000Z,2026-04-07T04:00:00.000Z,under 14.5 Deni Avdija Total Rebounds & Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_fcfbfe31-4ef4-4038-859e-f864b1c464dd,ProphetX,straight,SETTLED_LOSS,2.176,2.157272080931342,0.0087,25,-25.00,04/06/2026 23:10:41 GMT,04/07/2026 04:00:00 GMT,2026-04-06T23:10:41.000Z,2026-04-07T04:00:00.000Z,under 10.5 Nikola Jokić Assists Portland Trail Blazers at Denver Nuggets,,Basketball,NBA
partner_de681f5b-0ef9-4580-919f-cb262921955b,ProphetX,straight,SETTLED_LOSS,1.7313432835820894,1.7458667349963488,-0.0083,1,-1.00,04/07/2026 00:29:39 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:29:39.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_220807e2-b9d6-4a3e-885f-4f99bcdf8aac,ProphetX,straight,SETTLED_LOSS,2.1074,2.150554226086542,-0.0201,1,-1.00,04/07/2026 00:28:39 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:28:39.000Z,2026-04-07T03:40:00.000Z,Houston Astros -1.5 Run Line Houston Astros at Colorado Rockies,,Baseball,MLB
partner_b45952d3-e332-4933-883d-33e2c4048c6f,ProphetX,straight,SETTLED_LOSS,1.7313432835820894,1.7458667349963488,-0.0083,1,-1.00,04/07/2026 00:29:07 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:29:07.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_929b5663-b98e-4502-8aea-61e9f768e61b,ProphetX,straight,SETTLED_LOSS,1.7424242424242424,1.7458667349963488,-0.0020,1,-1.00,04/07/2026 00:34:41 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:34:41.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_1917e641-72a3-4356-86a2-1503d17d32e1,ProphetX,straight,SETTLED_LOSS,2.1074,2.150554226086542,-0.0201,1,-1.00,04/07/2026 00:30:42 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:30:42.000Z,2026-04-07T03:40:00.000Z,Houston Astros -1.5 Run Line Houston Astros at Colorado Rockies,,Baseball,MLB
partner_1a44e1ad-1417-4c2d-bddd-81d828d5e8ba,ProphetX,straight,SETTLED_LOSS,1.9607843137254903,1.9954260595800293,-0.0174,1.02,-1.02,04/07/2026 00:11:40 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:11:40.000Z,2026-04-07T03:40:00.000Z,under 5.5 Ryan Feltner Hits Allowed Houston Astros at Colorado Rockies,,Baseball,MLB
partner_e98a3fb2-b5d8-4984-9f95-87b959e42fb9,ProphetX,straight,SETTLED_LOSS,1.7313432835820894,1.7458667349963488,-0.0083,1,-1.00,04/07/2026 00:28:39 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:28:39.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_ec68e7a5-159b-47e9-9cd2-fefa6d680378,ProphetX,straight,SETTLED_LOSS,1.7313432835820894,1.7458667349963488,-0.0083,1,-1.00,04/07/2026 00:30:22 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:30:22.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_cc30441c-444d-41ba-8128-afba9fb2c205,ProphetX,straight,SETTLED_LOSS,1.7424242424242424,1.7458667349963488,-0.0020,1,-1.00,04/07/2026 00:30:42 GMT,04/07/2026 03:40:00 GMT,2026-04-07T00:30:42.000Z,2026-04-07T03:40:00.000Z,Houston Astros Moneyline Houston Astros at Colorado Rockies,,Baseball,MLB
partner_f60d741f-d168-4ec2-b8b7-e8ced099a6c3,ProphetX,straight,SETTLED_LOSS,2.0976,2.150554226086542,-0.0246,1,-1.00,04/06/2026 23:08:10 GMT,04/07/2026 03:40:00 GMT,2026-04-06T23:08:10.000Z,2026-04-07T03:40:00.000Z,Houston Astros -1.5 Run Line Houston Astros at Colorado Rockies,,Baseball,MLB
partner_21688d78-39f4-45ae-a955-11f71f334ac8,ProphetX,straight,SETTLED_LOSS,2.0976,2.150554226086542,-0.0246,1,-1.00,04/06/2026 23:19:42 GMT,04/07/2026 03:40:00 GMT,2026-04-06T23:19:42.000Z,2026-04-07T03:40:00.000Z,Houston Astros -1.5 Run Line Houston Astros at Colorado Rockies,,Baseball,MLB
partner_6ef2c6dd-9942-4290-8e79-a66a901e5db1,ProphetX,straight,SETTLED_WIN,1.80327868852459,,,25,20.08,04/07/2026 00:10:40 GMT,04/07/2026 02:38:29 GMT,2026-04-07T00:10:40.000Z,2026-04-07T02:38:29.265Z,under 3.5 Victor Wembanyama Assists Philadelphia 76ers at San Antonio Spurs,,Basketball,NBA
